User ID,Timestamp,Device Type,Session Duration,Page Name,Actions Taken,Betting History,Amount Spent,Active Time,Geolocation,Device Language,Referral Source,User Type,Push Notifications,Win/Loss Status,Bet Type,Sport Type,Bet Amount,Odds,Login Frequency,Session Frequency,Page Navigation,User Engagement,Coupon Usage,Error Logs,Help Interaction,Conversion Rate
5225,2025-01-19 19:27:39.228783,Android,92.65,Home,Scroll,Multiple Losses,97.32,23.24,"London, UK",Spanish,Search Engine,New,False,No Bet,Over/Under,Soccer,967.23,4.33,Rarely,3,Live Bets > Results,True,False,True,True,True
4424,2024-12-29 19:27:39.228821,Android,175.49,Sports,Login,No Bets,429.09,19.39,"Sydney, Australia",English,Ad,Returning,True,Win,Spread,Baseball,330.98,4.83,Daily,3,Live Bets > Results,False,True,False,False,False
4909,2025-01-08 19:27:39.228861,iOS,14.34,Bet History,Scroll,Multiple Losses,68.19,12.61,"Sydney, Australia",French,Search Engine,New,False,No Bet,Spread,Soccer,967.09,1.82,Rarely,1,Home > Odds,True,False,True,True,False
9476,2025-01-14 19:27:39.228898,iOS,3.5,Results,Place Bet,Recent Win,195.25,4.75,"New York, USA",Spanish,Referral Link,Returning,False,Win,Over/Under,Football,494.29,2.03,Weekly,2,Home > Sports,False,True,True,True,True
7277,2025-01-07 19:27:39.228939,iOS,93.38,Sports,Logout,No Bets,456.15,12.93,"London, UK",English,Social Media,New,True,Win,Moneyline,Basketball,118.32,1.59,Weekly,2,Home > Odds,False,False,True,False,True
1213,2025-01-19 19:27:39.228974,iOS,118.89,Odds,Logout,Multiple Losses,235.98,21.74,"Toronto, Canada",Portuguese,Ad,Returning,False,No Bet,Moneyline,Soccer,862.22,2.14,Rarely,5,Home > Sports,True,False,False,True,False
4410,2025-01-01 19:27:39.229008,iOS,115.6,Home,Scroll,Multiple Wins,227.49,29.0,"Toronto, Canada",English,Ad,Returning,True,No Bet,Moneyline,Tennis,868.98,1.99,Rarely,1,Home > Odds,False,False,True,True,True
6659,2025-01-21 19:27:39.229047,Android,47.87,Bet History,View Odds,Multiple Losses,446.24,27.38,"New York, USA",German,Referral Link,New,False,No Bet,Over/Under,Basketball,307.37,3.29,Rarely,5,Home > Sports,True,False,False,True,True
7605,2025-01-13 19:27:39.229081,Android,30.94,Results,Scroll,Multiple Losses,393.53,4.3,"New York, USA",English,Search Engine,New,False,Loss,Over/Under,Basketball,98.13,3.41,Monthly,2,Home > Sports,False,False,False,True,True
2424,2025-01-07 19:27:39.229109,iOS,122.18,Sports,View Odds,Recent Win,287.94,20.09,"Sydney, Australia",French,Ad,Returning,False,No Bet,Parlay,Basketball,90.97,1.6,Daily,1,Home > Sports,True,True,True,False,False
8793,2025-01-13 19:27:39.229135,Android,101.52,Live Bets,Place Bet,Recent Win,485.71,8.51,"London, UK",Portuguese,Ad,Returning,False,Loss,Parlay,Soccer,167.56,2.33,Weekly,3,Home > Odds,True,False,True,False,False
2216,2024-12-26 19:27:39.229162,iOS,89.31,Live Bets,Login,Multiple Losses,177.35,6.24,"Sydney, Australia",Spanish,Search Engine,Returning,False,Win,Spread,Baseball,657.35,4.88,Weekly,1,Home > Odds,True,True,False,True,True
8568,2024-12-28 19:27:39.229195,iOS,8.15,Sports,Click,Multiple Losses,104.85,19.15,"New York, USA",French,Direct,New,True,Win,Parlay,Baseball,101.75,3.79,Monthly,4,Home > Odds,True,False,True,True,False
1379,2024-12-26 19:27:39.229221,iOS,107.35,Home,Login,No Bets,333.9,26.6,"New York, USA",Portuguese,Referral Link,Returning,True,No Bet,Moneyline,Football,305.45,4.38,Monthly,5,Home > Sports,True,True,True,False,True
8401,2025-01-17 19:27:39.229247,Android,106.44,Bet History,View Odds,Multiple Wins,318.04,28.73,"Toronto, Canada",Spanish,Direct,Returning,False,Loss,Moneyline,Basketball,849.4,2.11,Rarely,2,Home > Odds,True,True,False,False,True
6721,2025-01-23 19:27:39.229272,Android,23.94,Sports,Click,Recent Win,283.74,18.39,"Sydney, Australia",English,Search Engine,Returning,False,Win,Over/Under,Baseball,26.25,3.52,Daily,4,Home > Odds,False,False,True,False,True
8994,2025-01-15 19:27:39.229298,Android,139.66,Live Bets,Place Bet,Multiple Losses,72.4,14.3,"Berlin, Germany",French,Direct,New,True,Loss,Parlay,Soccer,622.24,2.88,Daily,2,Home > Odds,False,True,True,False,False
4841,2024-12-25 19:27:39.229328,Android,128.83,Odds,Place Bet,Multiple Wins,79.6,19.78,"London, UK",French,Search Engine,Returning,True,No Bet,Over/Under,Tennis,889.73,3.98,Rarely,3,Home > Odds,False,False,True,False,True
6621,2024-12-24 19:27:39.229355,iOS,178.82,Odds,Scroll,Multiple Wins,440.52,9.09,"London, UK",French,Ad,New,False,Loss,Over/Under,Tennis,862.91,3.84,Monthly,1,Home > Sports,False,True,False,False,False
4038,2025-01-07 19:27:39.229383,iOS,175.2,Results,View Odds,Multiple Wins,137.29,9.34,"Toronto, Canada",French,Social Media,Returning,False,Loss,Parlay,Soccer,642.84,1.78,Monthly,1,Sports > Bet History,True,False,False,True,False
9981,2025-01-21 19:27:39.229411,iOS,105.56,Sports,Logout,Recent Loss,85.72,10.71,"London, UK",French,Social Media,Returning,True,Loss,Over/Under,Basketball,65.95,4.44,Monthly,3,Home > Sports,False,False,True,True,False
2260,2025-01-16 19:27:39.229445,Android,61.56,Live Bets,Logout,Multiple Losses,485.3,14.98,"Sydney, Australia",Spanish,Direct,Returning,False,Win,Parlay,Football,679.1,3.76,Monthly,3,Live Bets > Results,False,True,False,True,True
1326,2025-01-04 19:27:39.229480,iOS,65.87,Odds,Login,Recent Loss,472.57,17.87,"New York, USA",German,Social Media,Returning,False,Loss,Parlay,Soccer,779.68,3.49,Monthly,2,Home > Odds,False,False,True,False,False
6794,2025-01-08 19:27:39.229520,Android,17.7,Home,Login,Multiple Wins,248.75,23.13,"New York, USA",Portuguese,Ad,Returning,False,Win,Spread,Basketball,332.65,1.58,Rarely,3,Sports > Bet History,True,False,True,False,True
4382,2025-01-11 19:27:39.229555,iOS,171.95,Results,Scroll,No Bets,28.99,14.92,"Sydney, Australia",Portuguese,Direct,Returning,False,No Bet,Moneyline,Soccer,432.18,4.73,Monthly,2,Live Bets > Results,True,True,True,True,False
8737,2024-12-24 19:27:39.229592,iOS,48.35,Sports,Scroll,Multiple Losses,244.36,19.48,"Sydney, Australia",French,Direct,New,False,Loss,Parlay,Basketball,429.48,1.92,Monthly,1,Sports > Bet History,False,True,False,True,False
9636,2024-12-27 19:27:39.229646,Android,175.33,Bet History,Click,Recent Loss,193.38,25.65,"London, UK",Portuguese,Social Media,New,True,Loss,Over/Under,Football,600.45,1.81,Monthly,4,Home > Odds,True,True,True,False,False
8919,2025-01-06 19:27:39.229680,Android,48.1,Bet History,View Odds,Recent Loss,368.0,21.21,"Sydney, Australia",Spanish,Search Engine,Returning,False,No Bet,Parlay,Football,82.92,4.52,Rarely,1,Home > Sports,False,True,True,False,False
4622,2025-01-10 19:27:39.229718,Android,149.85,Odds,Place Bet,Recent Win,386.93,12.54,"Toronto, Canada",German,Referral Link,New,False,Loss,Over/Under,Basketball,859.22,4.69,Rarely,5,Live Bets > Results,True,True,True,False,True
8324,2025-01-07 19:27:39.229752,iOS,154.77,Sports,Logout,Multiple Wins,116.12,17.07,"London, UK",German,Referral Link,New,False,Win,Moneyline,Tennis,383.56,3.67,Monthly,1,Sports > Bet History,True,False,False,False,False
5609,2025-01-07 19:27:39.229786,iOS,67.9,Live Bets,View Odds,Multiple Wins,101.25,27.48,"Berlin, Germany",Portuguese,Ad,Returning,True,No Bet,Spread,Soccer,528.57,2.08,Daily,5,Home > Odds,True,True,True,False,True
8792,2025-01-05 19:27:39.229820,iOS,94.83,Home,Login,Multiple Wins,147.13,5.93,"Sydney, Australia",German,Referral Link,New,False,No Bet,Over/Under,Soccer,678.28,1.57,Weekly,1,Sports > Bet History,False,True,True,True,True
7764,2025-01-03 19:27:39.229855,iOS,133.25,Results,Place Bet,Recent Loss,317.82,9.81,"London, UK",English,Social Media,Returning,False,No Bet,Over/Under,Basketball,247.46,4.41,Daily,5,Live Bets > Results,True,False,False,False,False
8431,2025-01-23 19:27:39.229895,Android,59.93,Odds,View Odds,Multiple Losses,325.01,13.37,"Berlin, Germany",Spanish,Direct,Returning,True,Win,Moneyline,Baseball,139.04,2.16,Daily,3,Home > Sports,True,False,False,True,False
6611,2025-01-04 19:27:39.229932,Android,56.01,Odds,Scroll,Recent Win,249.19,8.57,"Toronto, Canada",French,Ad,Returning,True,Loss,Over/Under,Soccer,273.1,3.48,Weekly,4,Home > Sports,False,True,False,True,False
4873,2025-01-17 19:27:39.229967,iOS,20.36,Live Bets,Logout,No Bets,114.59,16.73,"Sydney, Australia",Spanish,Referral Link,New,False,No Bet,Moneyline,Basketball,37.3,3.81,Weekly,4,Sports > Bet History,False,False,False,True,False
5878,2024-12-30 19:27:39.229998,Android,34.61,Live Bets,Login,Multiple Losses,128.38,14.07,"New York, USA",English,Social Media,Returning,False,Loss,Over/Under,Football,501.48,1.66,Monthly,5,Sports > Bet History,True,True,False,True,False
2824,2024-12-30 19:27:39.230035,Android,55.12,Sports,Click,Multiple Losses,67.02,5.06,"New York, USA",Portuguese,Referral Link,New,True,Loss,Parlay,Basketball,235.36,3.97,Rarely,3,Home > Sports,False,False,False,False,False
5016,2025-01-03 19:27:39.230069,iOS,82.81,Home,View Odds,No Bets,487.86,28.58,"London, UK",Portuguese,Social Media,Returning,False,No Bet,Parlay,Soccer,184.39,1.57,Monthly,5,Home > Sports,False,True,False,False,False
4131,2024-12-29 19:27:39.230107,Android,40.4,Live Bets,Logout,Multiple Losses,354.29,15.49,"Berlin, Germany",Portuguese,Direct,Returning,False,Loss,Over/Under,Soccer,60.68,2.34,Monthly,1,Sports > Bet History,True,False,False,False,True
7586,2025-01-12 19:27:39.230145,iOS,97.22,Bet History,Scroll,Recent Loss,428.77,10.19,"Sydney, Australia",English,Ad,Returning,False,Win,Spread,Soccer,509.45,2.72,Weekly,4,Home > Odds,True,True,False,False,True
7916,2025-01-09 19:27:39.230179,Android,59.92,Sports,Logout,No Bets,372.22,18.42,"Sydney, Australia",German,Search Engine,Returning,False,No Bet,Parlay,Basketball,435.51,2.0,Monthly,2,Sports > Bet History,False,False,False,True,True
1663,2024-12-25 19:27:39.230212,iOS,159.75,Sports,Scroll,Recent Win,180.5,15.45,"New York, USA",German,Ad,Returning,True,Win,Spread,Tennis,915.01,4.63,Daily,5,Home > Sports,False,False,True,False,True
3112,2025-01-19 19:27:39.230247,iOS,119.97,Live Bets,Scroll,Multiple Losses,447.4,3.75,"Sydney, Australia",Portuguese,Ad,New,False,Win,Over/Under,Tennis,137.82,4.83,Weekly,4,Home > Sports,True,True,True,False,False
9802,2024-12-30 19:27:39.230284,Android,11.08,Live Bets,Place Bet,Multiple Wins,241.83,10.95,"Toronto, Canada",English,Referral Link,New,True,Win,Over/Under,Football,547.7,3.82,Daily,2,Live Bets > Results,True,True,True,True,False
8573,2024-12-27 19:27:39.230319,iOS,89.36,Bet History,View Odds,No Bets,195.19,13.49,"Sydney, Australia",Spanish,Referral Link,New,True,Win,Spread,Soccer,767.03,1.59,Monthly,2,Sports > Bet History,True,False,True,True,True
6220,2025-01-09 19:27:39.230353,Android,160.95,Sports,Logout,Multiple Losses,355.65,20.11,"New York, USA",German,Search Engine,New,False,Loss,Over/Under,Soccer,824.73,3.56,Monthly,2,Sports > Bet History,True,True,True,True,False
2003,2025-01-14 19:27:39.230391,iOS,60.24,Home,Scroll,Recent Loss,182.6,2.07,"Sydney, Australia",English,Social Media,New,False,Loss,Spread,Football,908.71,2.23,Weekly,1,Home > Sports,False,True,True,True,False
3117,2025-01-13 19:27:39.230426,iOS,72.32,Home,Click,Recent Win,417.67,24.76,"Sydney, Australia",Portuguese,Search Engine,Returning,False,Loss,Spread,Baseball,276.02,3.3,Daily,2,Live Bets > Results,False,False,False,False,False
5507,2025-01-08 19:27:39.230464,iOS,103.73,Live Bets,Login,Recent Loss,148.73,14.43,"London, UK",English,Direct,Returning,True,No Bet,Moneyline,Baseball,542.07,3.52,Daily,2,Sports > Bet History,False,False,False,True,False
7859,2025-01-18 19:27:39.230498,Android,50.58,Home,Logout,Recent Win,205.41,7.99,"Berlin, Germany",French,Direct,Returning,True,No Bet,Moneyline,Soccer,23.24,2.0,Weekly,2,Home > Sports,True,True,False,False,True
6076,2025-01-01 19:27:39.230536,iOS,96.63,Bet History,Place Bet,Multiple Losses,375.4,5.95,"Sydney, Australia",English,Search Engine,Returning,False,Win,Spread,Basketball,528.76,2.17,Weekly,2,Home > Sports,True,False,True,False,False
4683,2024-12-29 19:27:39.230570,iOS,92.8,Results,Logout,Multiple Losses,291.24,22.53,"Toronto, Canada",French,Referral Link,New,True,Win,Spread,Baseball,984.37,3.74,Daily,5,Home > Odds,False,True,True,False,True
3541,2025-01-18 19:27:39.230604,iOS,117.22,Bet History,View Odds,Recent Win,223.12,8.41,"London, UK",German,Direct,Returning,True,No Bet,Over/Under,Tennis,286.47,4.57,Weekly,5,Sports > Bet History,True,False,False,True,True
4568,2025-01-18 19:27:39.230640,Android,98.68,Home,Logout,No Bets,138.85,20.21,"London, UK",English,Social Media,New,True,Loss,Over/Under,Baseball,927.72,3.83,Daily,1,Live Bets > Results,False,False,False,True,False
9306,2025-01-05 19:27:39.230679,Android,77.27,Home,View Odds,No Bets,78.98,22.23,"Sydney, Australia",Portuguese,Ad,Returning,False,No Bet,Parlay,Tennis,160.64,3.85,Daily,4,Home > Sports,True,False,True,False,False
5631,2025-01-17 19:27:39.230717,iOS,162.02,Live Bets,Scroll,Recent Loss,109.51,6.27,"New York, USA",Spanish,Social Media,Returning,True,No Bet,Spread,Baseball,819.64,3.79,Weekly,5,Home > Sports,True,False,False,True,True
3222,2025-01-16 19:27:39.230751,Android,12.64,Results,View Odds,Recent Win,407.98,6.19,"Berlin, Germany",German,Ad,Returning,True,Win,Moneyline,Football,425.75,2.08,Weekly,3,Home > Odds,False,True,False,False,True
5273,2025-01-01 19:27:39.230777,iOS,142.24,Results,Click,Recent Win,46.95,14.13,"Toronto, Canada",French,Direct,New,False,Loss,Spread,Baseball,68.38,3.4,Daily,3,Sports > Bet History,True,False,True,True,True
8524,2024-12-28 19:27:39.230804,Android,33.06,Bet History,Logout,No Bets,189.99,11.77,"London, UK",Portuguese,Search Engine,New,True,No Bet,Spread,Tennis,827.65,4.52,Monthly,2,Home > Odds,False,True,False,False,False
2708,2024-12-27 19:27:39.230834,Android,103.6,Results,Scroll,No Bets,303.5,24.03,"London, UK",German,Referral Link,New,True,Loss,Parlay,Tennis,216.98,1.88,Monthly,3,Sports > Bet History,False,False,True,False,True
3482,2024-12-25 19:27:39.230860,Android,103.2,Sports,Logout,Multiple Wins,193.78,22.88,"London, UK",French,Search Engine,Returning,False,Loss,Spread,Soccer,751.51,3.61,Daily,2,Live Bets > Results,True,False,True,False,True
3661,2025-01-19 19:27:39.230887,iOS,82.93,Odds,Click,Recent Win,14.76,18.02,"Berlin, Germany",German,Direct,Returning,False,Loss,Moneyline,Tennis,766.23,4.78,Monthly,4,Home > Sports,False,True,True,True,True
8955,2025-01-10 19:27:39.230912,iOS,172.97,Sports,Login,No Bets,145.49,27.81,"Berlin, Germany",German,Search Engine,Returning,True,No Bet,Over/Under,Soccer,533.85,2.73,Daily,3,Home > Odds,True,False,False,False,True
3639,2025-01-23 19:27:39.230940,iOS,148.99,Results,Click,Multiple Losses,356.38,8.44,"Berlin, Germany",German,Referral Link,New,True,Loss,Over/Under,Baseball,134.81,2.03,Monthly,3,Live Bets > Results,False,False,False,False,True
7959,2025-01-18 19:27:39.230970,iOS,167.56,Home,View Odds,Recent Loss,479.46,27.93,"New York, USA",German,Direct,New,False,Loss,Parlay,Basketball,955.78,4.8,Weekly,4,Home > Odds,False,False,False,True,False
5320,2025-01-10 19:27:39.230996,iOS,50.82,Odds,Logout,No Bets,215.43,6.84,"New York, USA",French,Search Engine,Returning,True,No Bet,Over/Under,Tennis,740.0,1.57,Daily,1,Sports > Bet History,False,True,False,False,False
8620,2025-01-03 19:27:39.231033,iOS,15.18,Odds,Place Bet,Recent Win,397.52,29.09,"Sydney, Australia",German,Direct,New,True,Win,Moneyline,Baseball,55.3,4.02,Monthly,2,Live Bets > Results,True,True,True,False,True
5783,2025-01-23 19:27:39.231065,iOS,48.21,Live Bets,View Odds,Recent Win,412.05,1.89,"Sydney, Australia",French,Direct,Returning,False,Loss,Over/Under,Football,319.74,2.4,Monthly,4,Sports > Bet History,True,True,True,True,False
7234,2025-01-17 19:27:39.231100,Android,175.0,Live Bets,Login,No Bets,394.04,12.32,"Berlin, Germany",Portuguese,Referral Link,Returning,False,No Bet,Spread,Football,394.31,2.08,Monthly,3,Live Bets > Results,False,False,False,True,False
8792,2024-12-24 19:27:39.231135,Android,95.35,Odds,View Odds,Recent Loss,297.59,17.69,"New York, USA",Spanish,Direct,New,False,Loss,Over/Under,Tennis,973.13,3.99,Rarely,1,Live Bets > Results,True,True,True,True,True
3625,2025-01-11 19:27:39.231175,Android,15.37,Home,Click,Multiple Wins,178.97,17.62,"New York, USA",French,Social Media,Returning,False,No Bet,Parlay,Tennis,994.81,1.56,Weekly,1,Sports > Bet History,False,True,False,True,False
5915,2025-01-06 19:27:39.231210,iOS,86.25,Bet History,Logout,Multiple Wins,428.69,19.66,"Sydney, Australia",German,Direct,Returning,False,Win,Spread,Football,281.61,2.36,Monthly,4,Home > Sports,False,False,False,False,False
5663,2025-01-22 19:27:39.231249,Android,138.71,Sports,View Odds,No Bets,130.04,24.25,"London, UK",Spanish,Search Engine,New,False,Loss,Moneyline,Football,933.41,2.47,Weekly,3,Home > Sports,True,True,True,False,True
3095,2025-01-11 19:27:39.231282,Android,13.8,Live Bets,Scroll,Multiple Losses,26.31,15.88,"London, UK",Spanish,Referral Link,New,True,Win,Spread,Soccer,835.82,2.03,Weekly,3,Home > Sports,True,True,True,True,False
8233,2024-12-31 19:27:39.231316,iOS,108.14,Live Bets,Login,No Bets,171.73,26.47,"Berlin, Germany",English,Direct,Returning,True,No Bet,Moneyline,Football,151.27,1.89,Daily,2,Home > Sports,True,True,True,True,True
5217,2025-01-21 19:27:39.231356,Android,47.67,Results,Login,No Bets,168.66,27.2,"Toronto, Canada",English,Social Media,Returning,False,Loss,Spread,Football,690.33,2.99,Weekly,4,Live Bets > Results,True,True,False,False,True
6866,2025-01-06 19:27:39.231391,Android,174.84,Odds,Scroll,Multiple Losses,50.51,27.32,"Toronto, Canada",Portuguese,Search Engine,Returning,True,Win,Spread,Soccer,450.22,1.63,Monthly,4,Home > Odds,False,True,True,False,True
9502,2025-01-11 19:27:39.231425,Android,123.57,Sports,Place Bet,Multiple Losses,367.94,9.66,"Berlin, Germany",Portuguese,Social Media,New,False,No Bet,Over/Under,Football,124.63,2.9,Rarely,4,Sports > Bet History,False,True,False,False,True
6035,2025-01-10 19:27:39.231459,Android,81.43,Odds,View Odds,Multiple Wins,480.85,14.08,"Toronto, Canada",English,Referral Link,New,False,No Bet,Moneyline,Tennis,262.6,5.0,Daily,3,Home > Sports,False,True,True,False,True
1089,2025-01-19 19:27:39.231493,iOS,91.83,Odds,Logout,Multiple Losses,426.29,20.86,"Berlin, Germany",Spanish,Referral Link,Returning,True,No Bet,Over/Under,Football,376.64,2.25,Rarely,3,Live Bets > Results,True,True,False,False,False
5595,2025-01-13 19:27:39.231535,iOS,20.78,Sports,Login,No Bets,174.46,14.41,"Toronto, Canada",English,Direct,Returning,True,Win,Over/Under,Baseball,854.98,2.53,Rarely,3,Home > Odds,True,False,True,False,False
7126,2025-01-06 19:27:39.231570,iOS,91.27,Results,Login,Multiple Losses,366.98,8.57,"Toronto, Canada",Portuguese,Search Engine,New,False,No Bet,Over/Under,Football,537.58,4.98,Rarely,3,Live Bets > Results,True,False,True,True,True
2906,2025-01-14 19:27:39.231606,Android,153.16,Home,Click,No Bets,243.38,22.12,"Toronto, Canada",Portuguese,Referral Link,Returning,False,No Bet,Spread,Soccer,516.24,3.73,Rarely,5,Home > Odds,True,False,True,True,True
5112,2025-01-10 19:27:39.231641,Android,31.67,Bet History,Place Bet,Recent Win,404.88,27.64,"New York, USA",French,Ad,Returning,True,No Bet,Parlay,Football,468.88,4.29,Daily,1,Home > Odds,False,True,False,False,False
5732,2025-01-13 19:27:39.231676,iOS,155.24,Live Bets,View Odds,Recent Loss,422.7,8.78,"Toronto, Canada",Spanish,Ad,Returning,False,Win,Moneyline,Tennis,723.74,2.94,Weekly,1,Home > Odds,True,True,False,False,True
1838,2024-12-26 19:27:39.231710,Android,166.35,Live Bets,Click,Recent Loss,138.62,5.08,"Sydney, Australia",Portuguese,Ad,New,True,Loss,Over/Under,Baseball,647.56,2.43,Daily,5,Home > Odds,False,True,False,False,True
6003,2025-01-07 19:27:39.231748,Android,5.98,Results,Click,No Bets,161.36,8.16,"Toronto, Canada",English,Referral Link,Returning,False,Win,Over/Under,Football,501.61,1.58,Rarely,5,Live Bets > Results,False,False,False,True,False
4461,2025-01-21 19:27:39.231782,Android,147.48,Home,Login,Multiple Losses,387.75,24.83,"New York, USA",French,Social Media,New,False,Win,Moneyline,Tennis,822.15,4.21,Weekly,5,Home > Odds,False,True,True,False,True
2183,2025-01-21 19:27:39.231821,iOS,103.26,Results,Place Bet,Recent Win,482.32,8.36,"London, UK",Spanish,Social Media,Returning,False,Loss,Spread,Basketball,25.83,2.37,Monthly,3,Sports > Bet History,False,False,True,False,False
9426,2025-01-03 19:27:39.231860,iOS,174.49,Results,Login,Recent Win,180.77,20.66,"Toronto, Canada",Spanish,Ad,New,True,No Bet,Over/Under,Baseball,711.44,3.91,Weekly,3,Home > Odds,False,False,True,True,True
4091,2024-12-29 19:27:39.231895,Android,44.59,Live Bets,Click,Recent Loss,151.21,18.69,"Berlin, Germany",Portuguese,Ad,New,True,No Bet,Spread,Baseball,710.57,1.52,Monthly,3,Home > Sports,True,False,True,False,False
5299,2025-01-06 19:27:39.231934,Android,151.86,Bet History,Place Bet,Recent Win,297.33,4.12,"Berlin, Germany",English,Referral Link,Returning,True,Win,Moneyline,Tennis,520.08,3.02,Daily,2,Home > Odds,True,False,True,False,True
7737,2025-01-20 19:27:39.231968,Android,33.05,Sports,Scroll,Recent Loss,195.63,2.5,"Toronto, Canada",German,Direct,Returning,False,Win,Spread,Baseball,12.6,3.22,Monthly,5,Live Bets > Results,True,True,False,False,True
8206,2025-01-20 19:27:39.232002,Android,18.71,Sports,Place Bet,Recent Loss,225.58,12.15,"Sydney, Australia",Portuguese,Search Engine,New,False,Win,Moneyline,Basketball,203.38,1.88,Monthly,1,Live Bets > Results,True,False,True,True,True
4874,2025-01-03 19:27:39.232035,Android,168.48,Sports,Scroll,Multiple Losses,201.41,16.26,"London, UK",German,Direct,New,True,Loss,Over/Under,Basketball,692.39,1.51,Weekly,5,Home > Odds,False,True,False,True,False
8431,2025-01-01 19:27:39.232069,Android,99.63,Live Bets,Logout,No Bets,370.0,7.87,"London, UK",German,Search Engine,New,True,Win,Spread,Soccer,129.99,2.58,Monthly,5,Sports > Bet History,True,False,False,True,True
5283,2025-01-07 19:27:39.232108,iOS,67.81,Sports,Click,Multiple Wins,33.53,24.25,"New York, USA",Spanish,Social Media,New,False,Win,Parlay,Basketball,509.5,4.6,Daily,1,Live Bets > Results,True,True,False,True,True
2364,2025-01-04 19:27:39.232143,Android,88.75,Home,Login,No Bets,418.29,25.72,"London, UK",German,Search Engine,New,False,Loss,Spread,Soccer,777.19,2.6,Daily,3,Home > Odds,True,True,False,False,True
4825,2025-01-08 19:27:39.232179,iOS,60.38,Results,Login,Multiple Losses,420.46,26.86,"New York, USA",English,Search Engine,Returning,True,Win,Spread,Soccer,705.33,1.59,Daily,5,Sports > Bet History,False,False,True,False,False
6995,2024-12-29 19:27:39.232213,iOS,69.5,Odds,Place Bet,No Bets,341.36,9.59,"Berlin, Germany",French,Referral Link,New,True,Loss,Over/Under,Soccer,854.78,2.68,Daily,3,Live Bets > Results,False,False,True,False,False
5506,2025-01-07 19:27:39.232248,iOS,86.68,Home,Logout,Recent Win,456.14,21.2,"London, UK",Spanish,Direct,Returning,False,No Bet,Spread,Tennis,395.69,4.98,Rarely,1,Home > Sports,False,False,True,False,False
5513,2025-01-20 19:27:39.232284,Android,141.87,Home,Place Bet,Multiple Wins,27.91,9.94,"New York, USA",English,Ad,Returning,True,No Bet,Moneyline,Tennis,172.92,3.97,Daily,4,Sports > Bet History,False,False,False,False,False
4128,2024-12-25 19:27:39.232324,Android,119.24,Home,Click,No Bets,140.61,12.1,"London, UK",French,Referral Link,Returning,False,No Bet,Moneyline,Soccer,598.57,4.71,Rarely,1,Live Bets > Results,False,True,False,False,False
2422,2025-01-20 19:27:39.232363,Android,70.01,Live Bets,Logout,Recent Win,333.71,19.17,"Berlin, Germany",English,Direct,New,True,Loss,Over/Under,Tennis,893.44,3.11,Daily,4,Sports > Bet History,False,False,False,True,False
6279,2025-01-21 19:27:39.232390,iOS,145.59,Home,Logout,Multiple Losses,306.2,24.11,"Sydney, Australia",German,Social Media,Returning,True,No Bet,Over/Under,Baseball,276.03,3.49,Rarely,3,Sports > Bet History,False,True,False,False,False
3373,2025-01-09 19:27:39.232418,Android,30.01,Odds,View Odds,Recent Loss,399.25,16.7,"Toronto, Canada",English,Search Engine,New,False,No Bet,Parlay,Basketball,841.62,2.07,Rarely,5,Home > Odds,True,False,False,False,False
8034,2025-01-15 19:27:39.232451,Android,2.37,Sports,Place Bet,No Bets,14.63,16.96,"Toronto, Canada",French,Referral Link,New,True,Loss,Moneyline,Tennis,754.28,4.99,Rarely,1,Home > Odds,False,True,True,True,True
7586,2024-12-27 19:27:39.232492,iOS,128.28,Results,Place Bet,Multiple Losses,372.36,27.2,"Sydney, Australia",German,Social Media,Returning,True,Win,Spread,Baseball,364.47,3.12,Rarely,4,Live Bets > Results,True,True,True,True,True
2875,2025-01-01 19:27:39.232526,Android,37.4,Sports,Login,No Bets,93.72,3.68,"London, UK",English,Social Media,Returning,False,Loss,Spread,Football,713.97,1.83,Weekly,1,Home > Odds,False,True,True,False,True
8587,2024-12-29 19:27:39.232562,iOS,75.18,Odds,Place Bet,Recent Win,184.78,2.26,"London, UK",Portuguese,Direct,New,False,No Bet,Over/Under,Football,743.54,3.43,Daily,1,Home > Sports,False,False,False,True,True
2331,2025-01-19 19:27:39.232600,Android,67.05,Sports,Login,No Bets,275.12,3.46,"London, UK",German,Referral Link,New,True,Loss,Over/Under,Soccer,734.86,4.8,Daily,5,Live Bets > Results,False,False,False,False,True
2594,2024-12-29 19:27:39.232636,iOS,77.65,Live Bets,Login,Multiple Losses,494.01,13.44,"Toronto, Canada",English,Search Engine,Returning,False,Win,Over/Under,Football,124.94,4.68,Weekly,5,Sports > Bet History,False,True,True,True,True
9944,2024-12-25 19:27:39.232668,Android,46.97,Odds,Click,Recent Loss,410.78,9.25,"New York, USA",German,Referral Link,New,False,Loss,Parlay,Tennis,306.77,4.36,Rarely,1,Sports > Bet History,True,True,True,True,True
9626,2025-01-10 19:27:39.232695,iOS,66.27,Home,Click,Recent Loss,114.63,19.36,"New York, USA",Spanish,Search Engine,Returning,True,No Bet,Moneyline,Tennis,428.2,2.61,Daily,4,Sports > Bet History,True,True,False,False,True
5209,2025-01-14 19:27:39.232726,iOS,34.51,Home,Click,Multiple Wins,348.41,16.06,"London, UK",English,Direct,Returning,True,Loss,Over/Under,Soccer,894.88,4.51,Daily,2,Sports > Bet History,False,False,False,False,False
3124,2025-01-09 19:27:39.232754,iOS,154.5,Home,Login,Recent Win,30.36,5.61,"New York, USA",English,Referral Link,Returning,False,Win,Over/Under,Tennis,933.51,2.34,Daily,2,Home > Odds,True,False,True,False,True
