location_id,longitude,latitude,geo_point,location_grid
33879,-122.466938501,37.7399514028,POINT(-122.466938501 37.7399514028),-122.467_37.74
33880,-122.39867,37.781662,POINT(-122.39867 37.781662),-122.399_37.782
33881,-122.4947999024,37.7758994018,POINT(-122.4947999024 37.7758994018),-122.495_37.776
33882,-122.4402880355,37.7178801603,POINT(-122.4402880355 37.7178801603),-122.44_37.718
33883,-122.3926716819,37.7726341967,POINT(-122.3926716819 37.7726341967),-122.393_37.773
33884,-122.4220495985,37.7810770989,POINT(-122.4220495985 37.7810770989),-122.422_37.781
33885,-122.4155556017,37.80661480210001,POINT(-122.4155556017 37.80661480210001),-122.416_37.807
33886,-122.4309189988,37.7719842986,POINT(-122.4309189988 37.7719842986),-122.431_37.772
33887,-122.4170947985,37.7785344989,POINT(-122.4170947985 37.7785344989),-122.417_37.779
33888,-122.4038062018,37.7918035992,POINT(-122.4038062018 37.7918035992),-122.404_37.792
33889,-122.4011310171,37.7993998041,POINT(-122.4011310171 37.7993998041),-122.401_37.799
33890,-122.3932033334,37.7717138167,POINT(-122.3932033334 37.7717138167),-122.393_37.772
33891,-122.449585201,37.7879096017,POINT(-122.449585201 37.7879096017),-122.45_37.788
33892,-122.398537399,37.774444202800005,POINT(-122.398537399 37.774444202800005),-122.399_37.774
33893,-122.4238802532,37.772483117700006,POINT(-122.4238802532 37.772483117700006),-122.424_37.772
33894,-122.4955647008,37.775864398900005,POINT(-122.4955647008 37.775864398900005),-122.496_37.776
33895,-122.399003416,37.7714209732,POINT(-122.399003416 37.7714209732),-122.399_37.771
33896,-122.3979196024,37.7962650013,POINT(-122.3979196024 37.7962650013),-122.398_37.796
33897,-122.4334622023,37.751386498,POINT(-122.4334622023 37.751386498),-122.433_37.751
33898,-122.420422,37.748493,POINT(-122.420422 37.748493),-122.42_37.748
33899,-122.386479497,37.7606729331,POINT(-122.386479497 37.7606729331),-122.386_37.761
33900,-122.4260037557,37.769999816,POINT(-122.4260037557 37.769999816),-122.426_37.77
33901,-122.4238017012,37.7813839995,POINT(-122.4238017012 37.7813839995),-122.424_37.781
33902,-122.4011284672,37.7247105876,POINT(-122.4011284672 37.7247105876),-122.401_37.725
33903,-122.4328365994,37.7973642991,POINT(-122.4328365994 37.7973642991),-122.433_37.797
33904,-122.468807101,37.7380362999,POINT(-122.468807101 37.7380362999),-122.469_37.738
33905,-122.4004470983,37.800522902,POINT(-122.4004470983 37.800522902),-122.4_37.801
33906,-122.4248017465,37.7742293319,POINT(-122.4248017465 37.7742293319),-122.425_37.774
33907,-122.4047602021,37.776599301900006,POINT(-122.4047602021 37.776599301900006),-122.405_37.777
33908,-122.3979045988,37.7893967022,POINT(-122.3979045988 37.7893967022),-122.398_37.789
33909,-122.4626547003,37.7831033011,POINT(-122.4626547003 37.7831033011),-122.463_37.783
33910,-122.4045062025,37.7934452006,POINT(-122.4045062025 37.7934452006),-122.405_37.793
33911,-122.4825810993,37.7634960011,POINT(-122.4825810993 37.7634960011),-122.483_37.763
33912,-122.4492633024,37.7879506004,POINT(-122.4492633024 37.7879506004),-122.449_37.788
33913,-122.4774138012,37.7428916012,POINT(-122.4774138012 37.7428916012),-122.477_37.743
33914,-122.4739986004,37.7319316984,POINT(-122.4739986004 37.7319316984),-122.474_37.732
33915,-122.4330546015,37.7846768972,POINT(-122.4330546015 37.7846768972),-122.433_37.785
33916,-122.4201545005,37.7554073975,POINT(-122.4201545005 37.7554073975),-122.42_37.755
33917,-122.4038439954,37.7671728584,POINT(-122.4038439954 37.7671728584),-122.404_37.767
33918,-122.4507055988,37.7866310988,POINT(-122.4507055988 37.7866310988),-122.451_37.787
33919,-122.391614299,37.7892909002,POINT(-122.391614299 37.7892909002),-122.392_37.789
33920,-122.4498907996,37.7877629016,POINT(-122.4498907996 37.7877629016),-122.45_37.788
33921,-122.4026226,37.7809881,POINT(-122.4026226 37.7809881),-122.403_37.781
33922,-122.3980817084,37.771964187600005,POINT(-122.3980817084 37.771964187600005),-122.398_37.772
33923,-122.4134233014,37.8024345011,POINT(-122.4134233014 37.8024345011),-122.413_37.802
33924,-122.4004492475,37.7726183712,POINT(-122.4004492475 37.7726183712),-122.4_37.773
33925,-122.4398407033,37.800422209100006,POINT(-122.4398407033 37.800422209100006),-122.44_37.8
33926,-122.4197621995,37.7806098022,POINT(-122.4197621995 37.7806098022),-122.42_37.781
33927,-122.4119346977,37.7893572011,POINT(-122.4119346977 37.7893572011),-122.412_37.789
33928,-122.4829970987,37.7803067014,POINT(-122.4829970987 37.7803067014),-122.483_37.78
33929,-122.4327710976,37.7514282007,POINT(-122.4327710976 37.7514282007),-122.433_37.751
33930,-122.4241892022,37.7365265012,POINT(-122.4241892022 37.7365265012),-122.424_37.737
33931,-122.4019678291,37.7677641839,POINT(-122.4019678291 37.7677641839),-122.402_37.768
33932,-122.4788397709,37.7635658825,POINT(-122.4788397709 37.7635658825),-122.479_37.764
33933,-122.4635422991,37.7811891985,POINT(-122.4635422991 37.7811891985),-122.464_37.781
33934,-122.3970537015,37.7812554994,POINT(-122.3970537015 37.7812554994),-122.397_37.781
33935,-122.3931456001,37.790311302,POINT(-122.3931456001 37.790311302),-122.393_37.79
33936,-122.4002385006,37.7871473012,POINT(-122.4002385006 37.7871473012),-122.4_37.787
33937,-122.3998053852,37.773126042600005,POINT(-122.3998053852 37.773126042600005),-122.4_37.773
33938,-122.4149814192,37.7845257034,POINT(-122.4149814192 37.7845257034),-122.415_37.785
33939,-122.4706238003,37.7805337001,POINT(-122.4706238003 37.7805337001),-122.471_37.781
33940,-122.4214212016,37.7923902989,POINT(-122.4214212016 37.7923902989),-122.421_37.792
33941,-122.4025794147,37.768611258,POINT(-122.4025794147 37.768611258),-122.403_37.769
33942,-122.4192834978,37.8068712995,POINT(-122.4192834978 37.8068712995),-122.419_37.807
33943,-122.4309586004,37.7515375008,POINT(-122.4309586004 37.7515375008),-122.431_37.752
33944,-122.4015093983,37.8012596992,POINT(-122.4015093983 37.8012596992),-122.402_37.801
33945,-122.4047615991,37.7972017013,POINT(-122.4047615991 37.7972017013),-122.405_37.797
33946,-122.4238610004,37.7860744008,POINT(-122.4238610004 37.7860744008),-122.424_37.786
33947,-122.4050025006,37.771513397700005,POINT(-122.4050025006 37.771513397700005),-122.405_37.772
33948,-122.3964060654,37.7732860473,POINT(-122.3964060654 37.7732860473),-122.396_37.773
33949,-122.4182124023,37.7841206015,POINT(-122.4182124023 37.7841206015),-122.418_37.784
33950,-122.4362052025,37.8002900974,POINT(-122.4362052025 37.8002900974),-122.436_37.8
33951,-122.4004593023,37.7930695013,POINT(-122.4004593023 37.7930695013),-122.4_37.793
33952,-122.4789831003,37.7425245017,POINT(-122.4789831003 37.7425245017),-122.479_37.743
33953,-122.4746003987,37.7804172979,POINT(-122.4746003987 37.7804172979),-122.475_37.78
33954,-122.4866619015,37.7801363979,POINT(-122.4866619015 37.7801363979),-122.487_37.78
33955,-122.4848462974,37.7631529019,POINT(-122.4848462974 37.7631529019),-122.485_37.763
33956,-122.393034998,37.7902228002,POINT(-122.393034998 37.7902228002),-122.393_37.79
33957,-122.4474098009,37.7871034023,POINT(-122.4474098009 37.7871034023),-122.447_37.787
33958,-122.4202601013,37.7943431986,POINT(-122.4202601013 37.7943431986),-122.42_37.794
33959,-122.4570464974,37.7814826992,POINT(-122.4570464974 37.7814826992),-122.457_37.781
33960,-122.4196260997,37.7636713003,POINT(-122.4196260997 37.7636713003),-122.42_37.764
33961,-122.418806,37.747433,POINT(-122.418806 37.747433),-122.419_37.747
33962,-122.4156941992,37.80624389730001,POINT(-122.4156941992 37.80624389730001),-122.416_37.806
33963,-122.4255835989,37.7764888004,POINT(-122.4255835989 37.7764888004),-122.426_37.776
33964,-122.4523321015,37.7449023024,POINT(-122.4523321015 37.7449023024),-122.452_37.745
33965,-122.4064947979,37.770329398,POINT(-122.4064947979 37.770329398),-122.406_37.77
33966,-122.4262359419,37.7726049163,POINT(-122.4262359419 37.7726049163),-122.426_37.773
33967,-122.4204833002,37.7887442996,POINT(-122.4204833002 37.7887442996),-122.42_37.789
33968,-122.4030612186,37.802991606000006,POINT(-122.4030612186 37.802991606000006),-122.403_37.803
33969,-122.3970443976,37.7826876984,POINT(-122.3970443976 37.7826876984),-122.397_37.783
33970,-122.4064279997,37.788594202,POINT(-122.4064279997 37.788594202),-122.406_37.789
33971,-122.4431180989,37.7998810996,POINT(-122.4431180989 37.7998810996),-122.443_37.8
33972,-122.3966555167,37.7756054026,POINT(-122.3966555167 37.7756054026),-122.397_37.776
33973,-122.4189047978,37.8065385995,POINT(-122.4189047978 37.8065385995),-122.419_37.807
33974,-122.4367856174,37.7846186596,POINT(-122.4367856174 37.7846186596),-122.437_37.785
33975,-122.3982471001,37.7943360013,POINT(-122.3982471001 37.7943360013),-122.398_37.794
33976,-122.4195048974,37.7624052976,POINT(-122.4195048974 37.7624052976),-122.42_37.762
33977,-122.4618716014,37.7252474994,POINT(-122.4618716014 37.7252474994),-122.462_37.725
33978,-122.4349813999,37.7252213982,POINT(-122.4349813999 37.7252213982),-122.435_37.725
33979,-122.4603729003,37.783059402300005,POINT(-122.4603729003 37.783059402300005),-122.46_37.783
33980,-122.396016698,37.7926051998,POINT(-122.396016698 37.7926051998),-122.396_37.793
33981,-122.4242307208,37.773404515,POINT(-122.4242307208 37.773404515),-122.424_37.773
33982,-122.4295671989,37.7514694006,POINT(-122.4295671989 37.7514694006),-122.43_37.751
33983,-122.4152735003,37.7758763012,POINT(-122.4152735003 37.7758763012),-122.415_37.776
33984,-122.4505238009,37.7821987987,POINT(-122.4505238009 37.7821987987),-122.451_37.782
33985,-122.4195210018,37.7898116008,POINT(-122.4195210018 37.7898116008),-122.42_37.79
33986,-122.4083691982,37.7948654973,POINT(-122.4083691982 37.7948654973),-122.408_37.795
33987,-122.405958099,37.8056754981,POINT(-122.405958099 37.8056754981),-122.406_37.806
33988,-122.4128513985,37.7887470991,POINT(-122.4128513985 37.7887470991),-122.413_37.789
33989,-122.399093,37.781072,POINT(-122.399093 37.781072),-122.399_37.781
33990,-122.4536659026,37.7442650989,POINT(-122.4536659026 37.7442650989),-122.454_37.744
33991,-122.4154742022,37.8062151027,POINT(-122.4154742022 37.8062151027),-122.415_37.806
33992,-122.4077563972,37.7949409009,POINT(-122.4077563972 37.7949409009),-122.408_37.795
33993,-122.4213831166,37.7576596623,POINT(-122.4213831166 37.7576596623),-122.421_37.758
33994,-122.4517599025,37.7876326022,POINT(-122.4517599025 37.7876326022),-122.452_37.788
33995,-122.3997898006,37.7968472027,POINT(-122.3997898006 37.7968472027),-122.4_37.797
33996,-122.3968723004,37.7828230997,POINT(-122.3968723004 37.7828230997),-122.397_37.783
33997,-122.4446346399,37.770238501,POINT(-122.4446346399 37.770238501),-122.445_37.77
33998,-122.4158942976,37.7839810987,POINT(-122.4158942976 37.7839810987),-122.416_37.784
33999,-122.399908416,37.778239404500006,POINT(-122.399908416 37.778239404500006),-122.4_37.778
34000,-122.4035144089,37.7734158092,POINT(-122.4035144089 37.7734158092),-122.404_37.773
34001,-122.4073811003,37.7823108983,POINT(-122.4073811003 37.7823108983),-122.407_37.782
34002,-122.395877,37.783607,POINT(-122.395877 37.783607),-122.396_37.784
34003,-122.3871432485,37.7669428491,POINT(-122.3871432485 37.7669428491),-122.387_37.767
34004,-122.4214316008,37.7946670976,POINT(-122.4214316008 37.7946670976),-122.421_37.795
34005,-122.4036393014,37.789907501,POINT(-122.4036393014 37.789907501),-122.404_37.79
34006,-122.4251142235,37.7761021915,POINT(-122.4251142235 37.7761021915),-122.425_37.776
34007,-122.4014430025,37.7949657002,POINT(-122.4014430025 37.7949657002),-122.401_37.795
34008,-122.4214175974,37.7969136992,POINT(-122.4214175974 37.7969136992),-122.421_37.797
34009,-122.4063063,37.789452101,POINT(-122.4063063 37.789452101),-122.406_37.789
34010,-122.4035436974,37.7917128009,POINT(-122.4035436974 37.7917128009),-122.404_37.792
34011,-122.4784011,37.763857602,POINT(-122.4784011 37.763857602),-122.478_37.764
34012,-122.3867513815,37.771563311200005,POINT(-122.3867513815 37.771563311200005),-122.387_37.772
34013,-122.3882466108,37.7712251152,POINT(-122.3882466108 37.7712251152),-122.388_37.771
34014,-122.4620014985,37.7252902974,POINT(-122.4620014985 37.7252902974),-122.462_37.725
34015,-122.4631661975,37.777340597400006,POINT(-122.4631661975 37.777340597400006),-122.463_37.777
34016,-122.4040207003,37.7284637027,POINT(-122.4040207003 37.7284637027),-122.404_37.728
34017,-122.4002072976,37.7999723003,POINT(-122.4002072976 37.7999723003),-122.4_37.8
34018,-122.4131654151,37.802474302300006,POINT(-122.4131654151 37.802474302300006),-122.413_37.802
34019,-122.4052316,37.7845257,POINT(-122.4052316 37.7845257),-122.405_37.785
34020,-122.4304592011,37.7975586978,POINT(-122.4304592011 37.7975586978),-122.43_37.798
34021,-122.4362538325,37.7840820667,POINT(-122.4362538325 37.7840820667),-122.436_37.784
34022,-122.4906105993,37.7535230004,POINT(-122.4906105993 37.7535230004),-122.491_37.754
34023,-122.4303776004,37.7514622983,POINT(-122.4303776004 37.7514622983),-122.43_37.751
34024,-122.476936301,37.7803117026,POINT(-122.476936301 37.7803117026),-122.477_37.78
34025,-122.4018601027,37.7970224013,POINT(-122.4018601027 37.7970224013),-122.402_37.797
34026,-122.3957736005,37.7926158001,POINT(-122.3957736005 37.7926158001),-122.396_37.793
34027,-122.4675939993,37.7639063009,POINT(-122.4675939993 37.7639063009),-122.468_37.764
34028,-122.4013499019,37.7976383985,POINT(-122.4013499019 37.7976383985),-122.401_37.798
34029,-122.4804847015,37.7210131016,POINT(-122.4804847015 37.7210131016),-122.48_37.721
34030,-122.396426,37.781911,POINT(-122.396426 37.781911),-122.396_37.782
34031,-122.3981553186,37.7757004031,POINT(-122.3981553186 37.7757004031),-122.398_37.776
34032,-122.4041303021,37.7972825979,POINT(-122.4041303021 37.7972825979),-122.404_37.797
34033,-122.3881983651,37.7719958082,POINT(-122.3881983651 37.7719958082),-122.388_37.772
34034,-122.3946734981,37.7964494982,POINT(-122.3946734981 37.7964494982),-122.395_37.796
34035,-122.4255268102,37.7741371282,POINT(-122.4255268102 37.7741371282),-122.426_37.774
34036,-122.4075357017,37.7976822023,POINT(-122.4075357017 37.7976822023),-122.408_37.798
34037,-122.4285794978,37.7514735021,POINT(-122.4285794978 37.7514735021),-122.429_37.751
34038,-122.4091215019,37.7837768988,POINT(-122.4091215019 37.7837768988),-122.409_37.784
34039,-122.4754082018,37.7806530976,POINT(-122.4754082018 37.7806530976),-122.475_37.781
34040,-122.4204396975,37.7838370026,POINT(-122.4204396975 37.7838370026),-122.42_37.784
34041,-122.4003685989,37.7956902989,POINT(-122.4003685989 37.7956902989),-122.4_37.796
34042,-122.4321217013,37.7807396994,POINT(-122.4321217013 37.7807396994),-122.432_37.781
34043,-122.3980577026,37.7892758016,POINT(-122.3980577026 37.7892758016),-122.398_37.789
34044,-122.4658713003,37.7635588989,POINT(-122.4658713003 37.7635588989),-122.466_37.764
34045,-122.3961458017,37.7964073987,POINT(-122.3961458017 37.7964073987),-122.396_37.796
34046,-122.3876690736,37.772030459700005,POINT(-122.3876690736 37.772030459700005),-122.388_37.772
34047,-122.3889480994,37.7842052978,POINT(-122.3889480994 37.7842052978),-122.389_37.784
34048,-122.4690258016,37.7638433975,POINT(-122.4690258016 37.7638433975),-122.469_37.764
34049,-122.396486202,37.7947740004,POINT(-122.396486202 37.7947740004),-122.396_37.795
34050,-122.3953051974,37.7914408975,POINT(-122.3953051974 37.7914408975),-122.395_37.791
34051,-122.3994594027,37.7971329977,POINT(-122.3994594027 37.7971329977),-122.399_37.797
34052,-122.4014364981,37.7934948997,POINT(-122.4014364981 37.7934948997),-122.401_37.793
34053,-122.4058409982,37.80689139930001,POINT(-122.4058409982 37.80689139930001),-122.406_37.807
34054,-122.3995305819,37.7710050856,POINT(-122.3995305819 37.7710050856),-122.4_37.771
34055,-122.3998668973,37.7996445009,POINT(-122.3998668973 37.7996445009),-122.4_37.8
34056,-122.4637823009,37.7635039025,POINT(-122.4637823009 37.7635039025),-122.464_37.764
34057,-122.4102758017,37.7527814981,POINT(-122.4102758017 37.7527814981),-122.41_37.753
34058,-122.4005955026,37.7908287001,POINT(-122.4005955026 37.7908287001),-122.401_37.791
34059,-122.3934126028,37.780664402,POINT(-122.3934126028 37.780664402),-122.393_37.781
34060,-122.4859315024,37.779896999600005,POINT(-122.4859315024 37.779896999600005),-122.486_37.78
34061,-122.4326146019,37.7273677018,POINT(-122.4326146019 37.7273677018),-122.433_37.727
34062,-122.4993140993,37.7756930002,POINT(-122.4993140993 37.7756930002),-122.499_37.776
34063,-122.4121519008,37.7867979993,POINT(-122.4121519008 37.7867979993),-122.412_37.787
34064,-122.4757308995,37.7803662018,POINT(-122.4757308995 37.7803662018),-122.476_37.78
34065,-122.4034903997,37.7960955025,POINT(-122.4034903997 37.7960955025),-122.403_37.796
34066,-122.4027050992,37.7922068023,POINT(-122.4027050992 37.7922068023),-122.403_37.792
34067,-122.4379865968,37.7840676806,POINT(-122.4379865968 37.7840676806),-122.438_37.784
34068,-122.4099947006,37.7525327009,POINT(-122.4099947006 37.7525327009),-122.41_37.753
34069,-122.4512720981,37.7867648014,POINT(-122.4512720981 37.7867648014),-122.451_37.787
34070,-122.4196419024,37.7656821021,POINT(-122.4196419024 37.7656821021),-122.42_37.766
34071,-122.4337435995,37.7342679974,POINT(-122.4337435995 37.7342679974),-122.434_37.734
34072,-122.3974548985,37.7987271016,POINT(-122.3974548985 37.7987271016),-122.397_37.799
34073,-122.393908,37.782718,POINT(-122.393908 37.782718),-122.394_37.783
34074,-122.3914548025,37.7799982977,POINT(-122.3914548025 37.7799982977),-122.391_37.78
34075,-122.4026207342,37.7999965127,POINT(-122.4026207342 37.7999965127),-122.403_37.8
34076,-122.4217287001,37.777930499,POINT(-122.4217287001 37.777930499),-122.422_37.778
34077,-122.4393767023,37.7842901003,POINT(-122.4393767023 37.7842901003),-122.439_37.784
34078,-122.414662102,37.7861725026,POINT(-122.414662102 37.7861725026),-122.415_37.786
34079,-122.4847926762,37.779653132,POINT(-122.4847926762 37.779653132),-122.485_37.78
34080,-122.4880308004,37.7801743009,POINT(-122.4880308004 37.7801743009),-122.488_37.78
34081,-122.4151156655,37.7733393052,POINT(-122.4151156655 37.7733393052),-122.415_37.773
34082,-122.4223306996,37.7983409976,POINT(-122.4223306996 37.7983409976),-122.422_37.798
34083,-122.4257725347,37.7742618977,POINT(-122.4257725347 37.7742618977),-122.426_37.774
34084,-122.4527675973,37.7816376024,POINT(-122.4527675973 37.7816376024),-122.453_37.782
34085,-122.3884518013,37.7846097023,POINT(-122.3884518013 37.7846097023),-122.388_37.785
34086,-122.4169986192,37.7872703073,POINT(-122.4169986192 37.7872703073),-122.417_37.787
34087,-122.3990998023,37.7869078022,POINT(-122.3990998023 37.7869078022),-122.399_37.787
34088,-122.4679157024,37.7640462004,POINT(-122.4679157024 37.7640462004),-122.468_37.764
34089,-122.3936129023,37.7796610993,POINT(-122.3936129023 37.7796610993),-122.394_37.78
34090,-122.4045250003,37.7907630027,POINT(-122.4045250003 37.7907630027),-122.405_37.791
34091,-122.4163093974,37.7797808991,POINT(-122.4163093974 37.7797808991),-122.416_37.78
34092,-122.3994213992,37.7734288023,POINT(-122.3994213992 37.7734288023),-122.399_37.773
34093,-122.4015159027,37.8012916007,POINT(-122.4015159027 37.8012916007),-122.402_37.801
34094,-122.4087478981,37.7858070013,POINT(-122.4087478981 37.7858070013),-122.409_37.786
34095,-122.3962590021,37.7835705978,POINT(-122.3962590021 37.7835705978),-122.396_37.784
34096,-122.3988950995,37.7994833001,POINT(-122.3988950995 37.7994833001),-122.399_37.799
34097,-122.3864715692,37.770270730300005,POINT(-122.3864715692 37.770270730300005),-122.386_37.77
34098,-122.4655507987,37.740417498,POINT(-122.4655507987 37.740417498),-122.466_37.74
34099,-122.4062908723,37.7805365195,POINT(-122.4062908723 37.7805365195),-122.406_37.781
34100,-122.477558702,37.7805558004,POINT(-122.477558702 37.7805558004),-122.478_37.781
34101,-122.3994665887,37.793346938,POINT(-122.3994665887 37.793346938),-122.399_37.793
34102,-122.3864954949,37.7662187592,POINT(-122.3864954949 37.7662187592),-122.386_37.766
34103,-122.4128937998,37.7850309991,POINT(-122.4128937998 37.7850309991),-122.413_37.785
34104,-122.4083584,37.77703908,POINT(-122.4083584 37.77703908),-122.408_37.777
34105,-122.4681647008,37.7388813019,POINT(-122.4681647008 37.7388813019),-122.468_37.739
34106,-122.4099735,37.781856,POINT(-122.4099735 37.781856),-122.41_37.782
34107,-122.4194693383,37.7770243192,POINT(-122.4194693383 37.7770243192),-122.419_37.777
34108,-122.3977924992,37.7750299972,POINT(-122.3977924992 37.7750299972),-122.398_37.775
34109,-122.4820369227,37.7634168669,POINT(-122.4820369227 37.7634168669),-122.482_37.763
34110,-122.4005909988,37.7872737002,POINT(-122.4005909988 37.7872737002),-122.401_37.787
34111,-122.4092501977,37.7985746012,POINT(-122.4092501977 37.7985746012),-122.409_37.799
34112,-122.404784599,37.7980244019,POINT(-122.404784599 37.7980244019),-122.405_37.798
34113,-122.4190012009,37.748941899200005,POINT(-122.4190012009 37.748941899200005),-122.419_37.749
34114,-122.4351095983,37.7247561019,POINT(-122.4351095983 37.7247561019),-122.435_37.725
34115,-122.4968520997,37.7758056027,POINT(-122.4968520997 37.7758056027),-122.497_37.776
34116,-122.399363402,37.80068880220001,POINT(-122.399363402 37.80068880220001),-122.399_37.801
34117,-122.4254235337,37.7708859572,POINT(-122.4254235337 37.7708859572),-122.425_37.771
34118,-122.3989149204,37.7961381118,POINT(-122.3989149204 37.7961381118),-122.399_37.796
34119,-122.4211608988,37.756208998,POINT(-122.4211608988 37.756208998),-122.421_37.756
34120,-122.4154770018,37.806920501300006,POINT(-122.4154770018 37.806920501300006),-122.415_37.807
34121,-122.4600773991,37.7627783985,POINT(-122.4600773991 37.7627783985),-122.46_37.763
34122,-122.408840602,37.7939001982,POINT(-122.408840602 37.7939001982),-122.409_37.794
34123,-122.4381394998,37.7772013013,POINT(-122.4381394998 37.7772013013),-122.438_37.777
34124,-122.4190922004,37.7803085008,POINT(-122.4190922004 37.7803085008),-122.419_37.78
34125,-122.4373824066,37.7839381882,POINT(-122.4373824066 37.7839381882),-122.437_37.784
34126,-122.4517520012,37.7453382005,POINT(-122.4517520012 37.7453382005),-122.452_37.745
34127,-122.4098401998,37.7873259977,POINT(-122.4098401998 37.7873259977),-122.41_37.787
34128,-122.4043538027,37.7953442995,POINT(-122.4043538027 37.7953442995),-122.404_37.795
34129,-122.396354,37.797391,POINT(-122.396354 37.797391),-122.396_37.797
34130,-122.4276422057,37.7683546987,POINT(-122.4276422057 37.7683546987),-122.428_37.768
34131,-122.4413403978,37.7158800018,POINT(-122.4413403978 37.7158800018),-122.441_37.716
34132,-122.3972258993,37.7963533019,POINT(-122.3972258993 37.7963533019),-122.397_37.796
34133,-122.4226479993,37.7717357975,POINT(-122.4226479993 37.7717357975),-122.423_37.772
34134,-122.392018,37.792419,POINT(-122.392018 37.792419),-122.392_37.792
34135,-122.4014367999,37.7941485987,POINT(-122.4014367999 37.7941485987),-122.401_37.794
34136,-122.4201329981,37.7709764027,POINT(-122.4201329981 37.7709764027),-122.42_37.771
34137,-122.4681020991,37.73905239890001,POINT(-122.4681020991 37.73905239890001),-122.468_37.739
34138,-122.3865145015,37.7706693338,POINT(-122.3865145015 37.7706693338),-122.387_37.771
34139,-122.4075620138,37.7855908039,POINT(-122.4075620138 37.7855908039),-122.408_37.786
34140,-122.4181520023,37.7804281999,POINT(-122.4181520023 37.7804281999),-122.418_37.78
34141,-122.4026693978,37.7948041026,POINT(-122.4026693978 37.7948041026),-122.403_37.795
34142,-122.4108180997,37.8005327982,POINT(-122.4108180997 37.8005327982),-122.411_37.801
34143,-122.421757098,37.7818813984,POINT(-122.421757098 37.7818813984),-122.422_37.782
34144,-122.3999377021,37.7927102026,POINT(-122.3999377021 37.7927102026),-122.4_37.793
34145,-122.4227960014,37.740901698200005,POINT(-122.4227960014 37.740901698200005),-122.423_37.741
34146,-122.3987211023,37.7887514018,POINT(-122.3987211023 37.7887514018),-122.399_37.789
34147,-122.4208814015,37.7840135981,POINT(-122.4208814015 37.7840135981),-122.421_37.784
34148,-122.3931202357,37.773300763200005,POINT(-122.3931202357 37.773300763200005),-122.393_37.773
34149,-122.4142960978,37.7844053012,POINT(-122.4142960978 37.7844053012),-122.414_37.784
34150,-122.4052572993,37.790669701,POINT(-122.4052572993 37.790669701),-122.405_37.791
34151,-122.4355145856,37.784777928,POINT(-122.4355145856 37.784777928),-122.436_37.785
34152,-122.4326853004,37.7908419994,POINT(-122.4326853004 37.7908419994),-122.433_37.791
34153,-122.3932488986,37.7903938972,POINT(-122.3932488986 37.7903938972),-122.393_37.79
34154,-122.4223574993,37.7686591976,POINT(-122.4223574993 37.7686591976),-122.422_37.769
34155,-122.404195,37.7797493,POINT(-122.404195 37.7797493),-122.404_37.78
34156,-122.4224766006,37.7930516981,POINT(-122.4224766006 37.7930516981),-122.422_37.793
34157,-122.4253551026,37.776517997400006,POINT(-122.4253551026 37.776517997400006),-122.425_37.777
34158,-122.4201629997,37.7457861014,POINT(-122.4201629997 37.7457861014),-122.42_37.746
34159,-122.4105578025,37.7825986993,POINT(-122.4105578025 37.7825986993),-122.411_37.783
34160,-122.4090006013,37.7965901018,POINT(-122.4090006013 37.7965901018),-122.409_37.797
34161,-122.4222974011,37.7921712016,POINT(-122.4222974011 37.7921712016),-122.422_37.792
34162,-122.4096953268,37.7726993341,POINT(-122.4096953268 37.7726993341),-122.41_37.773
34163,-122.4017120001,37.7920622983,POINT(-122.4017120001 37.7920622983),-122.402_37.792
34164,-122.4238878002,37.7947868974,POINT(-122.4238878002 37.7947868974),-122.424_37.795
34165,-122.3911691026,37.7920154993,POINT(-122.3911691026 37.7920154993),-122.391_37.792
34166,-122.4811673013,37.7805433002,POINT(-122.4811673013 37.7805433002),-122.481_37.781
34167,-122.434500301,37.7834882987,POINT(-122.434500301 37.7834882987),-122.435_37.783
34168,-122.4068244022,37.7677771979,POINT(-122.4068244022 37.7677771979),-122.407_37.768
34169,-122.4205910021,37.7951001012,POINT(-122.4205910021 37.7951001012),-122.421_37.795
34170,-122.4789292996,37.7634079018,POINT(-122.4789292996 37.7634079018),-122.479_37.763
34171,-122.4403566976,37.7852398985,POINT(-122.4403566976 37.7852398985),-122.44_37.785
34172,-122.4053440094,37.782746082900005,POINT(-122.4053440094 37.782746082900005),-122.405_37.783
34173,-122.3992087263,37.7868231515,POINT(-122.3992087263 37.7868231515),-122.399_37.787
34174,-122.3902883346,37.772041083000005,POINT(-122.3902883346 37.772041083000005),-122.39_37.772
34175,-122.4177704022,37.7848983974,POINT(-122.4177704022 37.7848983974),-122.418_37.785
34176,-122.3935523012,37.7922366028,POINT(-122.3935523012 37.7922366028),-122.394_37.792
34177,-122.4083127991,37.7710069016,POINT(-122.4083127991 37.7710069016),-122.408_37.771
34178,-122.4214402006,37.7591255986,POINT(-122.4214402006 37.7591255986),-122.421_37.759
34179,-122.4078571116,37.7863928024,POINT(-122.4078571116 37.7863928024),-122.408_37.786
34180,-122.4013280028,37.800353101400006,POINT(-122.4013280028 37.800353101400006),-122.401_37.8
34181,-122.4530718995,37.7873576981,POINT(-122.4530718995 37.7873576981),-122.453_37.787
34182,-122.4168718007,37.7824968983,POINT(-122.4168718007 37.7824968983),-122.417_37.782
34183,-122.4361332019,37.7234763027,POINT(-122.4361332019 37.7234763027),-122.436_37.723
34184,-122.4052293987,37.7890919977,POINT(-122.4052293987 37.7890919977),-122.405_37.789
